company_code,report_period,split,gov_top1_holder_ratio,gov_top10_holder_ratio,gov_top10_hhi,gov_top1_top10_ratio,gov_top1_top2_gap,gov_top10_holder_count,governance_year,gov_board_size,gov_independent_director_count,gov_independent_director_ratio,audit_year,gov_big4_auditor,gov_nonstandard_audit_opinion,gov_audit_firm_change,gov_auditor_change
000638.SZ,20230331,Test,0.37689999999999996,0.4008999999999999,0.14211973,0.934049387673158,0.37309999999999993,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
000638.SZ,20230630,Test,0.37689999999999996,0.4008999999999999,0.14211973,0.934049387673158,0.37309999999999993,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
000638.SZ,20230930,Test,0.37689999999999996,0.4008999999999999,0.14211973,0.934049387673158,0.37309999999999993,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
000638.SZ,20231231,Test,0.37520000000000003,0.43670000000000003,0.14124035000000001,0.8591710556446073,0.36240000000000006,10.0,2022,9.0,4.0,44.4444,2022,0.0,0.0,0.0,1.0
000638.SZ,20240331,Test,0.37520000000000003,0.43670000000000003,0.14124035000000001,0.8591710556446073,0.36240000000000006,10.0,2023,8.0,4.0,50.0,2023,0.0,1.0,0.0,0.0
000638.SZ,20240630,Test,0.37520000000000003,0.43670000000000003,0.14124035000000001,0.8591710556446073,0.36240000000000006,10.0,2023,8.0,4.0,50.0,2023,0.0,1.0,0.0,0.0
000638.SZ,20240930,Test,0.37520000000000003,0.43670000000000003,0.14124035000000001,0.8591710556446073,0.36240000000000006,10.0,2023,8.0,4.0,50.0,2023,0.0,1.0,0.0,0.0
000638.SZ,20241231,Test,0.2918,0.41689999999999994,0.09082203000000001,0.6999280402974336,0.21910000000000002,10.0,2023,8.0,4.0,50.0,2023,0.0,1.0,0.0,0.0
000639.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,4.0,36.3636,2019,1.0,0.0,0.0,1.0
000639.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,4.0,36.3636,2019,1.0,0.0,0.0,1.0
000639.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,4.0,36.3636,2019,1.0,0.0,0.0,1.0
000639.SZ,20201231,Train,0.297,0.6693,0.14388495,0.4437471985656656,0.07079999999999997,10.0,2019,11.0,4.0,36.3636,2019,1.0,0.0,0.0,1.0
000639.SZ,20210331,Train,0.297,0.6693,0.14388495,0.4437471985656656,0.07079999999999997,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000639.SZ,20210630,Train,0.297,0.6693,0.14388495,0.4437471985656656,0.07079999999999997,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000639.SZ,20210930,Train,0.297,0.6693,0.14388495,0.4437471985656656,0.07079999999999997,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000639.SZ,20211231,Train,0.297,0.6629999999999999,0.14374342000000004,0.4479638009049774,0.07079999999999997,10.0,2020,10.0,4.0,40.0,2020,1.0,0.0,0.0,1.0
000639.SZ,20220331,Train,0.297,0.6629999999999999,0.14374342000000004,0.4479638009049774,0.07079999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000639.SZ,20220630,Train,0.297,0.6629999999999999,0.14374342000000004,0.4479638009049774,0.07079999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000639.SZ,20220930,Train,0.297,0.6629999999999999,0.14374342000000004,0.4479638009049774,0.07079999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000639.SZ,20221231,Train,0.297,0.6956,0.14518830000000002,0.4269695227142036,0.07079999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000639.SZ,20230331,Train,0.297,0.6956,0.14518830000000002,0.4269695227142036,0.07079999999999997,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
000639.SZ,20230630,Train,0.297,0.6956,0.14518830000000002,0.4269695227142036,0.07079999999999997,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
000639.SZ,20230930,Train,0.297,0.6956,0.14518830000000002,0.4269695227142036,0.07079999999999997,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
000639.SZ,20231231,Train,0.29510000000000003,0.6312,0.12097830000000001,0.4675221799746515,0.12720000000000004,10.0,2022,9.0,3.0,33.3333,2022,0.0,0.0,0.0,1.0
000639.SZ,20240331,Train,0.29510000000000003,0.6312,0.12097830000000001,0.4675221799746515,0.12720000000000004,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000639.SZ,20240630,Train,0.29510000000000003,0.6312,0.12097830000000001,0.4675221799746515,0.12720000000000004,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000639.SZ,20240930,Train,0.29510000000000003,0.6312,0.12097830000000001,0.4675221799746515,0.12720000000000004,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000639.SZ,20241231,Train,0.2891,0.546,0.09822100000000003,0.5294871794871795,0.187,10.0,2023,10.0,5.0,50.0,2023,0.0,0.0,0.0,0.0
000652.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,14.0,4.0,28.5714,2019,1.0,0.0,0.0,1.0
000652.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,14.0,4.0,28.5714,2019,1.0,0.0,0.0,1.0
000652.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,14.0,4.0,28.5714,2019,1.0,0.0,0.0,1.0
000652.SZ,20201231,Train,0.3298,0.37979999999999997,0.10995241999999997,0.8683517640863613,0.2959,10.0,2019,14.0,4.0,28.5714,2019,1.0,0.0,0.0,1.0
000652.SZ,20210331,Train,0.3298,0.37979999999999997,0.10995241999999997,0.8683517640863613,0.2959,10.0,2020,13.0,5.0,38.4615,2020,1.0,0.0,0.0,1.0
000652.SZ,20210630,Train,0.3298,0.37979999999999997,0.10995241999999997,0.8683517640863613,0.2959,10.0,2020,13.0,5.0,38.4615,2020,1.0,0.0,0.0,1.0
000652.SZ,20210930,Train,0.3298,0.37979999999999997,0.10995241999999997,0.8683517640863613,0.2959,10.0,2020,13.0,5.0,38.4615,2020,1.0,0.0,0.0,1.0
000652.SZ,20211231,Train,0.3298,0.3871,0.10996309,0.8519762335313872,0.2966,10.0,2020,13.0,5.0,38.4615,2020,1.0,0.0,0.0,1.0
000652.SZ,20220331,Train,0.3298,0.3871,0.10996309,0.8519762335313872,0.2966,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
000652.SZ,20220630,Train,0.3298,0.3871,0.10996309,0.8519762335313872,0.2966,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
000652.SZ,20220930,Train,0.3298,0.3871,0.10996309,0.8519762335313872,0.2966,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
000652.SZ,20221231,Train,0.3298,0.3881,0.10995308999999998,0.8497809842824013,0.2966,10.0,2021,11.0,5.0,45.4545,2021,0.0,0.0,1.0,1.0
000652.SZ,20230331,Train,0.3298,0.3881,0.10995308999999998,0.8497809842824013,0.2966,10.0,2022,12.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000652.SZ,20230630,Train,0.3298,0.3881,0.10995308999999998,0.8497809842824013,0.2966,10.0,2022,12.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000652.SZ,20230930,Train,0.3298,0.3881,0.10995308999999998,0.8497809842824013,0.2966,10.0,2022,12.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000652.SZ,20231231,Train,0.3298,0.39070000000000005,0.10998720999999999,0.844125927821858,0.2966,10.0,2022,12.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000652.SZ,20240331,Train,0.3298,0.39070000000000005,0.10998720999999999,0.844125927821858,0.2966,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,0.0,0.0
000652.SZ,20240630,Train,0.3298,0.39070000000000005,0.10998720999999999,0.844125927821858,0.2966,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,0.0,0.0
000652.SZ,20240930,Train,0.3298,0.39070000000000005,0.10998720999999999,0.844125927821858,0.2966,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,0.0,0.0
000652.SZ,20241231,Train,0.3298,0.3937,0.10999948999999998,0.8376936753873507,0.2966,10.0,2023,9.0,3.0,33.33,2023,0.0,0.0,0.0,0.0
000656.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,10.0,3.0,30.0,2019,0.0,0.0,0.0,1.0
000656.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,10.0,3.0,30.0,2019,0.0,0.0,0.0,1.0
000656.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,10.0,3.0,30.0,2019,0.0,0.0,0.0,1.0
000656.SZ,20201231,Train,0.142,0.5831000000000001,0.051810510000000004,0.2435259818212999,0.03199999999999999,10.0,2019,10.0,3.0,30.0,2019,0.0,0.0,0.0,1.0
000656.SZ,20210331,Train,0.142,0.5831000000000001,0.051810510000000004,0.2435259818212999,0.03199999999999999,10.0,2020,15.0,6.0,40.0,2020,0.0,0.0,0.0,1.0
000656.SZ,20210630,Train,0.142,0.5831000000000001,0.051810510000000004,0.2435259818212999,0.03199999999999999,10.0,2020,15.0,6.0,40.0,2020,0.0,0.0,0.0,1.0
000656.SZ,20210930,Train,0.142,0.5831000000000001,0.051810510000000004,0.2435259818212999,0.03199999999999999,10.0,2020,15.0,6.0,40.0,2020,0.0,0.0,0.0,1.0
000656.SZ,20211231,Train,0.1105,0.5210999999999999,0.03884559,0.21216269065310914,0.001899999999999985,10.0,2020,15.0,6.0,40.0,2020,0.0,0.0,0.0,1.0
000656.SZ,20220331,Train,0.1105,0.5210999999999999,0.03884559,0.21216269065310914,0.001899999999999985,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
000656.SZ,20220630,Train,0.1105,0.5210999999999999,0.03884559,0.21216269065310914,0.001899999999999985,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
000656.SZ,20220930,Train,0.1105,0.5210999999999999,0.03884559,0.21216269065310914,0.001899999999999985,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
000656.SZ,20221231,Train,0.09,0.40569999999999995,0.024142189999999997,0.22183879714074442,0.0022000000000000075,10.0,2021,12.0,6.0,50.0,2021,0.0,0.0,0.0,1.0
000656.SZ,20230331,Train,0.09,0.40569999999999995,0.024142189999999997,0.22183879714074442,0.0022000000000000075,10.0,2022,7.0,3.0,42.8571,2022,0.0,1.0,0.0,1.0
000656.SZ,20230630,Train,0.09,0.40569999999999995,0.024142189999999997,0.22183879714074442,0.0022000000000000075,10.0,2022,7.0,3.0,42.8571,2022,0.0,1.0,0.0,1.0
000656.SZ,20230930,Train,0.09,0.40569999999999995,0.024142189999999997,0.22183879714074442,0.0022000000000000075,10.0,2022,7.0,3.0,42.8571,2022,0.0,1.0,0.0,1.0
000656.SZ,20231231,Train,0.08779999999999999,0.2595,0.01417934,0.3383429672447013,0.04229999999999999,10.0,2022,7.0,3.0,42.8571,2022,0.0,1.0,0.0,1.0
000656.SZ,20240331,Train,0.08779999999999999,0.2595,0.01417934,0.3383429672447013,0.04229999999999999,10.0,2023,8.0,3.0,37.5,2023,0.0,1.0,0.0,0.0
000656.SZ,20240630,Train,0.08779999999999999,0.2595,0.01417934,0.3383429672447013,0.04229999999999999,10.0,2023,8.0,3.0,37.5,2023,0.0,1.0,0.0,0.0
000656.SZ,20240930,Train,0.08779999999999999,0.2595,0.01417934,0.3383429672447013,0.04229999999999999,10.0,2023,8.0,3.0,37.5,2023,0.0,1.0,0.0,0.0
000656.SZ,20241231,Train,0.08779999999999999,0.248,0.01417934,0.3540322580645161,0.04229999999999999,10.0,2023,8.0,3.0,37.5,2023,0.0,1.0,0.0,0.0
000659.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000659.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000659.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000659.SZ,20201231,Train,0.15710000000000002,0.3622,0.03876338000000001,0.4337382661512976,0.043200000000000016,10.0,2019,11.0,3.0,27.2727,2019,0.0,0.0,0.0,1.0
000659.SZ,20210331,Train,0.15710000000000002,0.3622,0.03876338000000001,0.4337382661512976,0.043200000000000016,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000659.SZ,20210630,Train,0.15710000000000002,0.3622,0.03876338000000001,0.4337382661512976,0.043200000000000016,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000659.SZ,20210930,Train,0.15710000000000002,0.3622,0.03876338000000001,0.4337382661512976,0.043200000000000016,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000659.SZ,20211231,Train,0.15710000000000002,0.3048,0.03781008000000001,0.5154199475065617,0.043200000000000016,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000659.SZ,20220331,Train,0.15710000000000002,0.3048,0.03781008000000001,0.5154199475065617,0.043200000000000016,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000659.SZ,20220630,Train,0.15710000000000002,0.3048,0.03781008000000001,0.5154199475065617,0.043200000000000016,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000659.SZ,20220930,Train,0.15710000000000002,0.3048,0.03781008000000001,0.5154199475065617,0.043200000000000016,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000659.SZ,20221231,Train,0.15710000000000002,0.31720000000000004,0.03793142,0.4952711223203026,0.043200000000000016,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000659.SZ,20230331,Train,0.15710000000000002,0.31720000000000004,0.03793142,0.4952711223203026,0.043200000000000016,10.0,2022,16.0,6.0,37.5,2022,0.0,0.0,0.0,0.0
000659.SZ,20230630,Train,0.15710000000000002,0.31720000000000004,0.03793142,0.4952711223203026,0.043200000000000016,10.0,2022,16.0,6.0,37.5,2022,0.0,0.0,0.0,0.0
000659.SZ,20230930,Train,0.15710000000000002,0.31720000000000004,0.03793142,0.4952711223203026,0.043200000000000016,10.0,2022,16.0,6.0,37.5,2022,0.0,0.0,0.0,0.0
000659.SZ,20231231,Train,0.15710000000000002,0.2348,0.02551682000000001,0.6690800681431006,0.13710000000000003,10.0,2022,16.0,6.0,37.5,2022,0.0,0.0,0.0,0.0
000659.SZ,20240331,Train,0.15710000000000002,0.2348,0.02551682000000001,0.6690800681431006,0.13710000000000003,10.0,2023,18.0,7.0,35.0,2023,0.0,0.0,0.0,0.0
000659.SZ,20240630,Train,0.15710000000000002,0.2348,0.02551682000000001,0.6690800681431006,0.13710000000000003,10.0,2023,18.0,7.0,35.0,2023,0.0,0.0,0.0,0.0
000659.SZ,20240930,Train,0.15710000000000002,0.2348,0.02551682000000001,0.6690800681431006,0.13710000000000003,10.0,2023,18.0,7.0,35.0,2023,0.0,0.0,0.0,0.0
000659.SZ,20241231,Train,0.15710000000000002,0.22096299999999996,0.024980580000000006,0.756743737957611,0.14840000000000003,10.0,2023,18.0,7.0,35.0,2023,0.0,0.0,0.0,0.0
000661.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,3.0,33.3333,2019,0.0,0.0,0.0,1.0
000661.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,3.0,33.3333,2019,0.0,0.0,0.0,1.0
000661.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,9.0,3.0,33.3333,2019,0.0,0.0,0.0,1.0
000661.SZ,20201231,Train,0.188,0.4112,0.04709527999999999,0.4571984435797665,0.09280000000000001,10.0,2019,9.0,3.0,33.3333,2019,0.0,0.0,0.0,1.0
000661.SZ,20210331,Train,0.188,0.4112,0.04709527999999999,0.4571984435797665,0.09280000000000001,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000661.SZ,20210630,Train,0.188,0.4112,0.04709527999999999,0.4571984435797665,0.09280000000000001,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000661.SZ,20210930,Train,0.188,0.4112,0.04709527999999999,0.4571984435797665,0.09280000000000001,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000661.SZ,20211231,Train,0.188,0.3897,0.04463657000000001,0.4824223761868104,0.10239999999999999,10.0,2020,8.0,3.0,37.5,2020,0.0,0.0,0.0,1.0
000661.SZ,20220331,Train,0.188,0.3897,0.04463657000000001,0.4824223761868104,0.10239999999999999,10.0,2021,11.0,6.0,54.5455,2021,0.0,0.0,0.0,1.0
000661.SZ,20220630,Train,0.188,0.3897,0.04463657000000001,0.4824223761868104,0.10239999999999999,10.0,2021,11.0,6.0,54.5455,2021,0.0,0.0,0.0,1.0
000661.SZ,20220930,Train,0.188,0.3897,0.04463657000000001,0.4824223761868104,0.10239999999999999,10.0,2021,11.0,6.0,54.5455,2021,0.0,0.0,0.0,1.0
000661.SZ,20221231,Train,0.188,0.3926,0.04483412,0.47885888945491595,0.10239999999999999,10.0,2021,11.0,6.0,54.5455,2021,0.0,0.0,0.0,1.0
000661.SZ,20230331,Train,0.188,0.3926,0.04483412,0.47885888945491595,0.10239999999999999,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
000661.SZ,20230630,Train,0.188,0.3926,0.04483412,0.47885888945491595,0.10239999999999999,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
000661.SZ,20230930,Train,0.188,0.3926,0.04483412,0.47885888945491595,0.10239999999999999,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
000661.SZ,20231231,Train,0.1884,0.38,0.04448074,0.49578947368421056,0.1028,10.0,2022,8.0,3.0,37.5,2022,0.0,0.0,0.0,1.0
000661.SZ,20240331,Train,0.1884,0.38,0.04448074,0.49578947368421056,0.1028,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,0.0,1.0
000661.SZ,20240630,Train,0.1884,0.38,0.04448074,0.49578947368421056,0.1028,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,0.0,1.0
000661.SZ,20240930,Train,0.1884,0.38,0.04448074,0.49578947368421056,0.1028,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,0.0,1.0
000661.SZ,20241231,Train,0.1869,0.3808,0.04233956,0.49080882352941174,0.11330000000000001,10.0,2023,8.0,3.0,37.5,2023,0.0,0.0,0.0,1.0
000662.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,13.0,6.0,46.1538,2019,0.0,0.0,0.0,1.0
000662.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,13.0,6.0,46.1538,2019,0.0,0.0,0.0,1.0
000662.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,13.0,6.0,46.1538,2019,0.0,0.0,0.0,1.0
000663.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,1.0,0.0,1.0
000663.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,1.0,0.0,1.0
000663.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,7.0,3.0,42.8571,2019,0.0,1.0,0.0,1.0
000663.SZ,20201231,Train,0.19269999999999998,0.5481,0.06415947,0.351578179164386,0.05119999999999997,10.0,2019,7.0,3.0,42.8571,2019,0.0,1.0,0.0,1.0
000663.SZ,20210331,Train,0.19269999999999998,0.5481,0.06415947,0.351578179164386,0.05119999999999997,10.0,2020,13.0,6.0,46.1538,2020,0.0,1.0,0.0,1.0
000663.SZ,20210630,Train,0.19269999999999998,0.5481,0.06415947,0.351578179164386,0.05119999999999997,10.0,2020,13.0,6.0,46.1538,2020,0.0,1.0,0.0,1.0
000663.SZ,20210930,Train,0.19269999999999998,0.5481,0.06415947,0.351578179164386,0.05119999999999997,10.0,2020,13.0,6.0,46.1538,2020,0.0,1.0,0.0,1.0
000663.SZ,20211231,Train,0.19269999999999998,0.49,0.0615056,0.393265306122449,0.05119999999999997,10.0,2020,13.0,6.0,46.1538,2020,0.0,1.0,0.0,1.0
000663.SZ,20220331,Train,0.19269999999999998,0.49,0.0615056,0.393265306122449,0.05119999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000663.SZ,20220630,Train,0.19269999999999998,0.49,0.0615056,0.393265306122449,0.05119999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000663.SZ,20220930,Train,0.19269999999999998,0.49,0.0615056,0.393265306122449,0.05119999999999997,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000663.SZ,20221231,Train,0.19269999999999998,0.47159999999999996,0.05236787999999999,0.40860899067005935,0.09159999999999999,10.0,2021,8.0,3.0,37.5,2021,0.0,0.0,1.0,1.0
000663.SZ,20230331,Train,0.19269999999999998,0.47159999999999996,0.05236787999999999,0.40860899067005935,0.09159999999999999,10.0,2022,15.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000663.SZ,20230630,Train,0.19269999999999998,0.47159999999999996,0.05236787999999999,0.40860899067005935,0.09159999999999999,10.0,2022,15.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000663.SZ,20230930,Train,0.19269999999999998,0.47159999999999996,0.05236787999999999,0.40860899067005935,0.09159999999999999,10.0,2022,15.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000663.SZ,20231231,Train,0.19269999999999998,0.41179999999999994,0.045432999999999994,0.46794560466245755,0.12869999999999998,10.0,2022,15.0,3.0,25.0,2022,0.0,0.0,0.0,0.0
000663.SZ,20240331,Train,0.19269999999999998,0.41179999999999994,0.045432999999999994,0.46794560466245755,0.12869999999999998,10.0,2023,15.0,7.0,46.67,2023,0.0,0.0,1.0,1.0
000663.SZ,20240630,Train,0.19269999999999998,0.41179999999999994,0.045432999999999994,0.46794560466245755,0.12869999999999998,10.0,2023,15.0,7.0,46.67,2023,0.0,0.0,1.0,1.0
000663.SZ,20240930,Train,0.19269999999999998,0.41179999999999994,0.045432999999999994,0.46794560466245755,0.12869999999999998,10.0,2023,15.0,7.0,46.67,2023,0.0,0.0,1.0,1.0
000663.SZ,20241231,Train,0.19269999999999998,0.40219999999999995,0.045128779999999986,0.47911486822476385,0.12869999999999998,10.0,2023,15.0,7.0,46.67,2023,0.0,0.0,1.0,1.0
000666.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,10.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
000666.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,10.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
000666.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,10.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
000666.SZ,20201231,Train,0.31129999999999997,0.6211,0.15791434999999998,0.5012075350185154,0.06639999999999999,10.0,2019,10.0,4.0,40.0,2019,0.0,0.0,0.0,1.0
000666.SZ,20210331,Train,0.31129999999999997,0.6211,0.15791434999999998,0.5012075350185154,0.06639999999999999,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000666.SZ,20210630,Train,0.31129999999999997,0.6211,0.15791434999999998,0.5012075350185154,0.06639999999999999,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000666.SZ,20210930,Train,0.31129999999999997,0.6211,0.15791434999999998,0.5012075350185154,0.06639999999999999,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000666.SZ,20211231,Train,0.31129999999999997,0.619,0.15790163999999995,0.5029079159935379,0.06639999999999999,10.0,2020,12.0,4.0,33.3333,2020,0.0,0.0,0.0,1.0
000666.SZ,20220331,Train,0.31129999999999997,0.619,0.15790163999999995,0.5029079159935379,0.06639999999999999,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
000666.SZ,20220630,Train,0.31129999999999997,0.619,0.15790163999999995,0.5029079159935379,0.06639999999999999,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
000666.SZ,20220930,Train,0.31129999999999997,0.619,0.15790163999999995,0.5029079159935379,0.06639999999999999,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
000666.SZ,20221231,Train,0.31129999999999997,0.6164,0.15782777999999997,0.505029201817002,0.06639999999999999,10.0,2021,8.0,4.0,50.0,2021,0.0,0.0,0.0,1.0
000666.SZ,20230331,Train,0.31129999999999997,0.6164,0.15782777999999997,0.505029201817002,0.06639999999999999,10.0,2022,15.0,4.0,26.6667,2022,0.0,0.0,0.0,1.0
000667.SZ,20200331,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,8.0,3.0,37.5,2019,0.0,0.0,0.0,1.0
000667.SZ,20200630,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,8.0,3.0,37.5,2019,0.0,0.0,0.0,1.0
000667.SZ,20200930,Train,0.2837,0.5452,0.102793355,0.5368357487922706,0.1715,10.0,2019,8.0,3.0,37.5,2019,0.0,0.0,0.0,1.0
000667.SZ,20201231,Train,0.1617,0.2979,0.029010590000000003,0.5427995971802618,0.12040000000000001,10.0,2019,8.0,3.0,37.5,2019,0.0,0.0,0.0,1.0
000667.SZ,20210331,Train,0.1617,0.2979,0.029010590000000003,0.5427995971802618,0.12040000000000001,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000667.SZ,20210630,Train,0.1617,0.2979,0.029010590000000003,0.5427995971802618,0.12040000000000001,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000667.SZ,20210930,Train,0.1617,0.2979,0.029010590000000003,0.5427995971802618,0.12040000000000001,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000667.SZ,20211231,Train,0.1617,0.22096299999999996,0.02660086,0.7336660617059891,0.1487,10.0,2020,9.0,3.0,33.3333,2020,0.0,0.0,0.0,1.0
000667.SZ,20220331,Train,0.1617,0.22096299999999996,0.02660086,0.7336660617059891,0.1487,10.0,2021,8.0,3.0,37.5,2021,0.0,1.0,0.0,1.0
000667.SZ,20220630,Train,0.1617,0.22096299999999996,0.02660086,0.7336660617059891,0.1487,10.0,2021,8.0,3.0,37.5,2021,0.0,1.0,0.0,1.0
000667.SZ,20220930,Train,0.1617,0.22096299999999996,0.02660086,0.7336660617059891,0.1487,10.0,2021,8.0,3.0,37.5,2021,0.0,1.0,0.0,1.0
